"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"111222333","2023-11-13 11:00:06","Spot","Transaction Fee","BNB","-0.00016611",""
"111222333","2023-11-13 11:00:06","Spot","Transaction Fee","BNB","-0.00005274",""
"111222333","2023-11-13 11:00:06","Spot","Transaction Sold","ORN","-18.50000000",""
"111222333","2023-11-13 11:00:06","Spot","Transaction Sold","ORN","-97.40000000",""
"111222333","2023-11-13 11:00:06","Spot","Transaction Fee","BNB","-0.00017733",""
"111222333","2023-11-13 11:00:06","Spot","Transaction Sold","ORN","-78.90000000",""
"111222333","2023-11-13 11:16:03","Spot","Transaction Spend","BTC","-0.00024970",""
"111222333","2023-11-13 11:16:03","Spot","Transaction Buy","SEI","426.90000000",""
"111222333","2023-11-13 11:16:03","Spot","Transaction Fee","BNB","-0.00002823",""
"111222333","2023-11-13 11:16:03","Spot","Transaction Spend","BTC","-0.00167344",""
"111222333","2023-11-13 11:16:03","Spot","Transaction Fee","BNB","-0.00018921",""
"111222333","2023-11-13 11:16:03","Spot","Transaction Buy","SEI","63.70000000",""
"111222333","2023-11-13 11:16:26","Spot","Transaction Buy","SUI","112.10000000",""
"111222333","2023-11-13 11:16:26","Spot","Transaction Spend","BTC","-0.00191242",""
"111222333","2023-11-13 11:16:26","Spot","Transaction Fee","BNB","-0.00021598",""
"111222333","2023-11-13 11:18:29","Spot","Transaction Fee","BNB","-0.00021618",""
"111222333","2023-11-13 11:18:29","Spot","Transaction Buy","PYR","11.86200000",""
"111222333","2023-11-13 11:18:29","Spot","Transaction Spend","BTC","-0.00190266",""
"111222333","2023-11-13 11:26:27","Spot","Transaction Fee","BNB","-0.00001317",""
"111222333","2023-11-13 11:26:27","Spot","Transaction Spend","BTC","-0.00124415",""
"111222333","2023-11-13 11:26:27","Spot","Transaction Fee","BNB","-0.00014029",""
"111222333","2023-11-13 11:26:27","Spot","Transaction Spend","BTC","-0.00011690",""
"111222333","2023-11-13 11:26:27","Spot","Transaction Buy","MAV","149.00000000",""
"111222333","2023-11-13 11:26:27","Spot","Transaction Buy","MAV","14.00000000",""
"111222333","2023-11-13 11:26:28","Spot","Transaction Spend","BTC","-0.00055110",""
"111222333","2023-11-13 11:26:28","Spot","Transaction Buy","MAV","66.00000000",""
"111222333","2023-11-13 11:26:28","Spot","Transaction Fee","BNB","-0.00006213",""
"111222333","2023-11-13 11:31:21","Spot","Transaction Buy","ARKM","138.00000000",""
"111222333","2023-11-13 11:31:21","Spot","Transaction Fee","BNB","-0.00019032",""
"111222333","2023-11-13 11:31:21","Spot","Transaction Spend","BTC","-0.00168222",""
"111222333","2023-11-13 11:31:23","Spot","Transaction Buy","ARKM","20.00000000",""
"111222333","2023-11-13 11:31:23","Spot","Transaction Spend","BTC","-0.00024380",""
"111222333","2023-11-13 11:31:23","Spot","Transaction Fee","BNB","-0.00002757",""
"111222333","2023-11-13 11:32:53","Spot","Transaction Spend","BTC","-0.00190256",""
"111222333","2023-11-13 11:32:53","Spot","Transaction Fee","BNB","-0.00021528",""
"111222333","2023-11-13 11:32:53","Spot","Transaction Buy","FET","176.00000000",""
"111222333","2023-11-13 11:46:24","Spot","Transaction Buy","NTRN","151.80000000",""
"111222333","2023-11-13 11:46:24","Spot","Transaction Spend","BTC","-0.00189750",""
"111222333","2023-11-13 11:46:24","Spot","Transaction Fee","BNB","-0.00021574",""
"111222333","2023-11-13 11:51:16","Spot","Transaction Revenue","BTC","0.00064254",""
"111222333","2023-11-13 11:51:16","Spot","Transaction Fee","BNB","-0.00014541",""
"111222333","2023-11-13 11:51:16","Spot","Transaction Sold","PYR","-7.92000000",""
"111222333","2023-11-13 11:51:16","Spot","Transaction Fee","BNB","-0.00007214",""
"111222333","2023-11-13 11:51:16","Spot","Transaction Revenue","BTC","0.00129096",""
"111222333","2023-11-13 11:51:16","Spot","Transaction Sold","PYR","-3.94200000",""
"111222333","2023-11-13 12:03:04","Spot","Transaction Fee","BNB","-0.00002481",""
"111222333","2023-11-13 12:03:04","Spot","Transaction Revenue","BTC","0.00022100",""
"111222333","2023-11-13 12:03:04","Spot","Transaction Sold","MAV","-26.00000000",""
"111222333","2023-11-13 12:03:05","Spot","Transaction Sold","MAV","-203.00000000",""
"111222333","2023-11-13 12:03:05","Spot","Transaction Fee","BNB","-0.00019516",""
"111222333","2023-11-13 12:03:05","Spot","Transaction Revenue","BTC","0.00172550",""
"111222333","2023-11-13 12:12:46","Spot","Transaction Fee","BNB","-0.00021763",""
"111222333","2023-11-13 12:12:46","Spot","Transaction Revenue","BTC","0.00193089",""
"111222333","2023-11-13 12:12:46","Spot","Transaction Sold","NTRN","-151.80000000",""
"111222333","2023-11-13 12:19:11","Spot","Transaction Spend","BTC","-0.00054988",""
"111222333","2023-11-13 12:19:11","Spot","Transaction Fee","BNB","-0.00015357",""
"111222333","2023-11-13 12:19:11","Spot","Transaction Fee","BNB","-0.00006227",""
"111222333","2023-11-13 12:19:11","Spot","Transaction Spend","BTC","-0.00135606",""
"111222333","2023-11-13 12:19:11","Spot","Transaction Buy","DUSK","291.00000000",""
"111222333","2023-11-13 12:19:11","Spot","Transaction Buy","DUSK","118.00000000",""
"111222333","2023-11-13 12:20:58","Spot","Transaction Spend","BTC","-0.00034245",""
"111222333","2023-11-13 12:20:58","Spot","Transaction Fee","BNB","-0.00003916",""
"111222333","2023-11-13 12:20:58","Spot","Transaction Buy","TIA","2.40000000",""
"111222333","2023-11-13 12:21:04","Spot","Transaction Buy","TIA","10.30000000",""
"111222333","2023-11-13 12:21:04","Spot","Transaction Fee","BNB","-0.00016809",""
"111222333","2023-11-13 12:21:04","Spot","Transaction Spend","BTC","-0.00146970",""
"111222333","2023-11-13 12:21:05","Spot","Transaction Spend","BTC","-0.00008561",""
"111222333","2023-11-13 12:21:05","Spot","Transaction Fee","BNB","-0.00000978",""
"111222333","2023-11-13 12:21:05","Spot","Transaction Buy","TIA","0.60000000",""
"111222333","2023-11-13 12:22:19","Spot","Transaction Spend","BTC","-0.00047404",""
"111222333","2023-11-13 12:22:19","Spot","Transaction Fee","BNB","-0.00010491",""
"111222333","2023-11-13 12:22:19","Spot","Transaction Spend","BTC","-0.00051294",""
"111222333","2023-11-13 12:22:19","Spot","Transaction Spend","BTC","-0.00092378",""
"111222333","2023-11-13 12:22:19","Spot","Transaction Fee","BNB","-0.00005383",""
"111222333","2023-11-13 12:22:19","Spot","Transaction Buy","ILV","0.19500000",""
"111222333","2023-11-13 12:22:19","Spot","Transaction Buy","ILV","0.38000000",""
"111222333","2023-11-13 12:22:19","Spot","Transaction Buy","ILV","0.21100000",""
"111222333","2023-11-13 12:22:19","Spot","Transaction Fee","BNB","-0.00005825",""
"111222333","2023-11-13 12:25:33","Spot","Transaction Buy","PYR","12.12000000",""
"111222333","2023-11-13 12:25:33","Spot","Transaction Spend","BTC","-0.00192708",""
"111222333","2023-11-13 12:25:33","Spot","Transaction Fee","BNB","-0.00021759",""
"111222333","2023-11-13 12:25:37","Spot","Transaction Fee","BNB","-0.00021792",""
"111222333","2023-11-13 12:25:37","Spot","Transaction Sold","TIA","-13.30000000",""
"111222333","2023-11-13 12:25:37","Spot","Transaction Revenue","BTC","0.00192703",""
"111222333","2023-11-13 12:32:13","Spot","Transaction Fee","BNB","-0.00009694",""
"111222333","2023-11-13 12:32:13","Spot","Transaction Revenue","BTC","0.00086086",""
"111222333","2023-11-13 12:32:13","Spot","Transaction Sold","DUSK","-227.00000000",""
"111222333","2023-11-13 12:32:13","Spot","Transaction Sold","DUSK","-182.00000000",""
"111222333","2023-11-13 12:32:13","Spot","Transaction Fee","BNB","-0.00012061",""
"111222333","2023-11-13 12:32:13","Spot","Transaction Revenue","BTC","0.00107371",""
"111222333","2023-11-13 12:32:50","Spot","Transaction Sold","SUI","-112.10000000",""
"111222333","2023-11-13 12:32:50","Spot","Transaction Fee","BNB","-0.00021644",""
"111222333","2023-11-13 12:32:50","Spot","Transaction Revenue","BTC","0.00191691",""
"111222333","2023-11-13 12:37:37","Spot","Transaction Sold","SEI","-490.60000000",""
"111222333","2023-11-13 12:37:37","Spot","Transaction Fee","BNB","-0.00021740",""
"111222333","2023-11-13 12:37:37","Spot","Transaction Revenue","BTC","0.00192805",""
"111222333","2023-11-13 12:38:37","Spot","Transaction Fee","BNB","-0.00021849",""
"111222333","2023-11-13 12:38:37","Spot","Transaction Revenue","BTC","0.00193708",""
"111222333","2023-11-13 12:38:37","Spot","Transaction Sold","ARKM","-158.00000000",""
"111222333","2023-11-13 12:41:13","Spot","Transaction Sold","PYR","-4.99100000",""
"111222333","2023-11-13 12:41:13","Spot","Transaction Fee","BNB","-0.00012951",""
"111222333","2023-11-13 12:41:13","Spot","Transaction Revenue","BTC","0.00080704",""
"111222333","2023-11-13 12:41:13","Spot","Transaction Fee","BNB","-0.00009122",""
"111222333","2023-11-13 12:41:13","Spot","Transaction Revenue","BTC","0.00115259",""
"111222333","2023-11-13 12:41:13","Spot","Transaction Sold","PYR","-7.12800000",""
"111222333","2023-11-13 12:41:15","Spot","Transaction Sold","PYR","-0.00100000",""
"111222333","2023-11-13 12:41:15","Spot","Transaction Fee","BNB","-0.00000112",""
"111222333","2023-11-13 12:41:15","Spot","Transaction Revenue","BTC","1.6E-7",""
"111222333","2023-11-13 12:43:22","Spot","Transaction Sold","FET","-176.00000000",""
"111222333","2023-11-13 12:43:22","Spot","Transaction Revenue","BTC","0.00193072",""
"111222333","2023-11-13 12:43:22","Spot","Transaction Fee","BNB","-0.00021737",""
"111222333","2023-11-13 13:04:06","Spot","Transaction Fee","BNB","-0.00021579",""
"111222333","2023-11-13 13:04:06","Spot","Transaction Buy","RUNE","14.40000000",""
"111222333","2023-11-13 13:04:06","Spot","Transaction Spend","BTC","-0.00191001",""
"111222333","2023-11-13 13:43:48","Spot","Transaction Spend","BTC","-0.00191063",""
"111222333","2023-11-13 13:43:48","Spot","Transaction Fee","BNB","-0.00021612",""
"111222333","2023-11-13 13:43:48","Spot","Transaction Buy","BNT","81.20000000",""
"111222333","2023-11-13 13:43:48","Spot","Transaction Fee","BNB","-0.00019297",""
"111222333","2023-11-13 13:43:48","Spot","Transaction Buy","BNT","72.50000000",""
"111222333","2023-11-13 13:43:48","Spot","Transaction Spend","BTC","-0.00170592",""
"111222333","2023-11-13 13:44:15","Spot","Transaction Fee","BNB","-0.00002315",""
"111222333","2023-11-13 13:44:15","Spot","Transaction Spend","BTC","-0.00020471",""
"111222333","2023-11-13 13:44:15","Spot","Transaction Buy","BNT","8.70000000",""
"111222333","2023-11-13 13:50:43","Spot","Transaction Buy","NTRN","162.10000000",""
"111222333","2023-11-13 13:50:43","Spot","Transaction Fee","BNB","-0.00021992",""
"111222333","2023-11-13 13:50:43","Spot","Transaction Spend","BTC","-0.00193061",""
"111222333","2023-11-13 14:02:40","Spot","Transaction Sold","ILV","-0.78600000",""
"111222333","2023-11-13 14:02:40","Spot","Transaction Revenue","BTC","0.00193984",""
"111222333","2023-11-13 14:02:40","Spot","Transaction Fee","BNB","-0.00021876",""
"111222333","2023-11-13 14:03:46","Spot","Transaction Fee","BNB","-0.00021918",""
"111222333","2023-11-13 14:03:46","Spot","Transaction Buy","CYBER","9.45000000",""
"111222333","2023-11-13 14:03:46","Spot","Transaction Spend","BTC","-0.00193895",""
"111222333","2023-11-13 14:04:36","Spot","Transaction Sold","NTRN","-162.10000000",""
"111222333","2023-11-13 14:04:36","Spot","Transaction Revenue","BTC","0.00196627",""
"111222333","2023-11-13 14:04:36","Spot","Transaction Fee","BNB","-0.00022211",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Spend","BTC","-0.00005109",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Spend","BTC","-0.00086857",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Buy","CYBER","1.11000000",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Spend","BTC","-0.00022685",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Fee","BNB","-0.00009857",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Buy","CYBER","0.25000000",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Fee","BNB","-0.00008836",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Fee","BNB","-0.00002574",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Buy","CYBER","3.81000000",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Spend","BTC","-0.00077864",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Buy","CYBER","4.25000000",""
"111222333","2023-11-13 14:10:08","Spot","Transaction Fee","BNB","-0.00000579",""
"111222333","2023-11-13 14:14:46","Spot","Transaction Fee","BNB","-0.00022051",""
"111222333","2023-11-13 14:14:46","Spot","Transaction Sold","CYBER","-9.42000000",""
"111222333","2023-11-13 14:14:46","Spot","Transaction Revenue","BTC","0.00195615",""
"111222333","2023-11-13 14:17:06","Spot","Transaction Revenue","BTC","0.00197174",""
"111222333","2023-11-13 14:17:06","Spot","Transaction Sold","CYBER","-9.45000000",""
"111222333","2023-11-13 14:17:06","Spot","Transaction Fee","BNB","-0.00022164",""
"111222333","2023-11-13 14:33:23","Spot","Transaction Spend","BTC","-0.00193521",""
"111222333","2023-11-13 14:33:23","Spot","Transaction Fee","BNB","-0.00021655",""
"111222333","2023-11-13 14:33:23","Spot","Transaction Buy","TIA","14.90000000",""
"111222333","2023-11-13 14:34:37","Spot","Transaction Revenue","BTC","0.00193824",""
"111222333","2023-11-13 14:34:37","Spot","Transaction Revenue","BTC","0.00193824",""
"111222333","2023-11-13 14:34:37","Spot","Transaction Sold","BNT","-81.20000000",""
"111222333","2023-11-13 14:34:37","Spot","Transaction Fee","BNB","-0.00021765",""
"111222333","2023-11-13 14:34:37","Spot","Transaction Sold","BNT","-81.20000000",""
"111222333","2023-11-13 14:34:37","Spot","Transaction Fee","BNB","-0.00021765",""
"111222333","2023-11-13 14:35:13","Spot","Transaction Fee","BNB","-0.00022026",""
"111222333","2023-11-13 14:35:13","Spot","Transaction Spend","BTC","-0.00194245",""
"111222333","2023-11-13 14:35:13","Spot","Transaction Buy","WLD","29.40000000",""
"111222333","2023-11-13 14:35:26","Spot","Transaction Fee","BNB","-0.00002916",""
"111222333","2023-11-13 14:35:26","Spot","Transaction Fee","BNB","-0.00002130",""
"111222333","2023-11-13 14:35:26","Spot","Transaction Revenue","BTC","0.00018527",""
"111222333","2023-11-13 14:35:26","Spot","Transaction Sold","TIA","-2.00000000",""
"111222333","2023-11-13 14:35:26","Spot","Transaction Sold","TIA","-1.40000000",""
"111222333","2023-11-13 14:35:26","Spot","Transaction Revenue","BTC","0.00026468",""
"111222333","2023-11-13 14:35:26","Spot","Transaction Sold","TIA","-11.50000000",""
"111222333","2023-11-13 14:35:26","Spot","Transaction Fee","BNB","-0.00017047",""
"111222333","2023-11-13 14:35:26","Spot","Transaction Revenue","BTC","0.00152191",""
"111222333","2023-11-13 14:37:13","Spot","Transaction Sold","WLD","-27.10000000",""
"111222333","2023-11-13 14:37:13","Spot","Transaction Sold","WLD","-2.30000000",""
"111222333","2023-11-13 14:37:13","Spot","Transaction Fee","BNB","-0.00020094",""
"111222333","2023-11-13 14:37:13","Spot","Transaction Revenue","BTC","0.00179456",""
"111222333","2023-11-13 14:37:13","Spot","Transaction Fee","BNB","-0.00001683",""
"111222333","2023-11-13 14:37:13","Spot","Transaction Revenue","BTC","0.00015228",""
"111222333","2023-11-13 14:39:26","Spot","Transaction Buy","HOOK","66.20000000",""
"111222333","2023-11-13 14:39:26","Spot","Transaction Fee","BNB","-0.00021607",""
"111222333","2023-11-13 14:39:26","Spot","Transaction Spend","BTC","-0.00191053",""
"111222333","2023-11-13 14:40:19","Spot","Transaction Fee","BNB","-0.00011215",""
"111222333","2023-11-13 14:40:19","Spot","Transaction Buy","EDU","60.00000000",""
"111222333","2023-11-13 14:40:19","Spot","Transaction Spend","BTC","-0.00098368",""
"111222333","2023-11-13 14:40:19","Spot","Transaction Buy","EDU","64.00000000",""
"111222333","2023-11-13 14:40:19","Spot","Transaction Spend","BTC","-0.00092220",""
"111222333","2023-11-13 14:40:19","Spot","Transaction Fee","BNB","-0.00010514",""
"111222333","2023-11-13 14:40:21","Spot","Transaction Spend","BTC","-0.00094113",""
"111222333","2023-11-13 14:40:21","Spot","Transaction Buy","DYDX","11.29000000",""
"111222333","2023-11-13 14:40:21","Spot","Transaction Fee","BNB","-0.00011055",""
"111222333","2023-11-13 14:40:21","Spot","Transaction Spend","BTC","-0.00097614",""
"111222333","2023-11-13 14:40:21","Spot","Transaction Buy","DYDX","11.71000000",""
"111222333","2023-11-13 14:40:21","Spot","Transaction Fee","BNB","-0.00010658",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Fee","BNB","-0.00006744",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Sold","HOOK","-1.90000000",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Sold","HOOK","-5.80000000",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Revenue","BTC","0.00109090",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Revenue","BTC","0.00005477",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Revenue","BTC","0.00059760",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Sold","HOOK","-37.80000000",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Fee","BNB","-0.00012252",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Revenue","BTC","0.00016721",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Fee","BNB","-0.00001910",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Sold","HOOK","-20.70000000",""
"111222333","2023-11-13 14:41:20","Spot","Transaction Fee","BNB","-0.00000561",""
"111222333","2023-11-13 14:41:34","Spot","Transaction Fee","BNB","-0.00014973",""
"111222333","2023-11-13 14:41:34","Spot","Transaction Buy","INJ","3.00000000",""
"111222333","2023-11-13 14:41:34","Spot","Transaction Spend","BTC","-0.00133170",""
"111222333","2023-11-13 14:41:41","Spot","Transaction Fee","BNB","-0.00021689",""
"111222333","2023-11-13 14:41:41","Spot","Transaction Buy","BLZ","271.00000000",""
"111222333","2023-11-13 14:41:41","Spot","Transaction Spend","BTC","-0.00191597",""
"111222333","2023-11-13 14:41:46","Spot","Transaction Fee","BNB","-0.00021694",""
"111222333","2023-11-13 14:41:46","Spot","Transaction Spend","BTC","-0.00191483",""
"111222333","2023-11-13 14:41:46","Spot","Transaction Buy","BADGER","18.94000000",""
"111222333","2023-11-13 14:42:05","Spot","Transaction Buy","WAVES","31.69000000",""
"111222333","2023-11-13 14:42:05","Spot","Transaction Fee","BNB","-0.00021701",""
"111222333","2023-11-13 14:42:05","Spot","Transaction Spend","BTC","-0.00191661",""
"111222333","2023-11-13 14:42:05","Spot","Transaction Spend","BTC","-0.00190569",""
"111222333","2023-11-13 14:42:05","Spot","Transaction Buy","CFX","417.00000000",""
"111222333","2023-11-13 14:42:05","Spot","Transaction Fee","BNB","-0.00021609",""
"111222333","2023-11-13 14:42:18","Spot","Transaction Fee","BNB","-0.00021639",""
"111222333","2023-11-13 14:42:18","Spot","Transaction Buy","YGG","180.10000000",""
"111222333","2023-11-13 14:42:18","Spot","Transaction Spend","BTC","-0.00191266",""
"111222333","2023-11-13 14:42:26","Spot","Transaction Spend","BTC","-0.00191275",""
"111222333","2023-11-13 14:42:26","Spot","Transaction Fee","BNB","-0.00021705",""
"111222333","2023-11-13 14:42:26","Spot","Transaction Buy","COMP","1.33200000",""
"111222333","2023-11-13 14:42:27","Spot","Transaction Spend","BTC","-0.00191748",""
"111222333","2023-11-13 14:42:27","Spot","Transaction Buy","FTM","228.00000000",""
"111222333","2023-11-13 14:42:27","Spot","Transaction Fee","BNB","-0.00021717",""
"111222333","2023-11-13 14:42:28","Spot","Transaction Fee","BNB","-0.00021674",""
"111222333","2023-11-13 14:42:28","Spot","Transaction Buy","SSV","3.73000000",""
"111222333","2023-11-13 14:42:28","Spot","Transaction Buy","SNX","25.90000000",""
"111222333","2023-11-13 14:42:28","Spot","Transaction Spend","BTC","-0.00191386",""
"111222333","2023-11-13 14:42:28","Spot","Transaction Spend","BTC","-0.00191142",""
"111222333","2023-11-13 14:42:28","Spot","Transaction Fee","BNB","-0.00021833",""
"111222333","2023-11-13 14:42:31","Spot","Transaction Fee","BNB","-0.00021537",""
"111222333","2023-11-13 14:42:31","Spot","Transaction Buy","MINA","94.70000000",""
"111222333","2023-11-13 14:42:31","Spot","Transaction Spend","BTC","-0.00191434",""
"111222333","2023-11-13 14:42:31","Spot","Transaction Buy","ICX","255.00000000",""
"111222333","2023-11-13 14:42:31","Spot","Transaction Fee","BNB","-0.00018694",""
"111222333","2023-11-13 14:42:31","Spot","Transaction Fee","BNB","-0.00021691",""
"111222333","2023-11-13 14:42:31","Spot","Transaction Spend","BTC","-0.00164588",""
"111222333","2023-11-13 14:42:31","Spot","Transaction Spend","BTC","-0.00190485",""
"111222333","2023-11-13 14:42:31","Spot","Transaction Buy","MAGIC","108.40000000",""
"111222333","2023-11-13 14:42:32","Spot","Transaction Spend","BTC","-0.00016779",""
"111222333","2023-11-13 14:42:32","Spot","Transaction Spend","BTC","-0.00026765",""
"111222333","2023-11-13 14:42:32","Spot","Transaction Fee","BNB","-0.00019730",""
"111222333","2023-11-13 14:42:32","Spot","Transaction Buy","MINA","15.40000000",""
"111222333","2023-11-13 14:42:32","Spot","Transaction Fee","BNB","-0.00001902",""
"111222333","2023-11-13 14:42:32","Spot","Transaction Spend","BTC","-0.00174041",""
"111222333","2023-11-13 14:42:32","Spot","Transaction Buy","CHR","529.00000000",""
"111222333","2023-11-13 14:42:32","Spot","Transaction Fee","BNB","-0.00003039",""
"111222333","2023-11-13 14:42:32","Spot","Transaction Buy","CHR","51.00000000",""
"111222333","2023-11-13 14:43:09","Spot","Transaction Fee","BNB","-0.00019531",""
"111222333","2023-11-13 14:43:09","Spot","Transaction Buy","JOE","19.09000000",""
"111222333","2023-11-13 14:43:09","Spot","Transaction Spend","BTC","-0.00171206",""
"111222333","2023-11-13 14:43:09","Spot","Transaction Fee","BNB","-0.00002164",""
"111222333","2023-11-13 14:43:09","Spot","Transaction Spend","BTC","-0.00018975",""
"111222333","2023-11-13 14:43:09","Spot","Transaction Buy","JOE","172.24000000",""
"111222333","2023-11-13 14:43:33","Spot","Transaction Fee","BNB","-0.00021515",""
"111222333","2023-11-13 14:43:33","Spot","Transaction Revenue","BTC","0.00190900",""
"111222333","2023-11-13 14:43:33","Spot","Transaction Sold","WAVES","-31.69000000",""
"111222333","2023-11-13 14:45:14","Spot","Transaction Fee","BNB","-0.00021646",""
"111222333","2023-11-13 14:45:14","Spot","Transaction Buy","LOOM","543.00000000",""
"111222333","2023-11-13 14:45:14","Spot","Transaction Spend","BTC","-0.00190593",""
"111222333","2023-11-13 14:45:22","Spot","Transaction Buy","GRT","13.00000000",""
"111222333","2023-11-13 14:45:22","Spot","Transaction Spend","BTC","-0.00004550",""
"111222333","2023-11-13 14:45:22","Spot","Transaction Spend","BTC","-0.00185500",""
"111222333","2023-11-13 14:45:22","Spot","Transaction Fee","BNB","-0.00000516",""
"111222333","2023-11-13 14:45:22","Spot","Transaction Fee","BNB","-0.00021036",""
"111222333","2023-11-13 14:45:22","Spot","Transaction Buy","GRT","530.00000000",""
"111222333","2023-11-13 14:45:23","Spot","Transaction Buy","BAT","180.00000000",""
"111222333","2023-11-13 14:45:23","Spot","Transaction Fee","BNB","-0.00013010",""
"111222333","2023-11-13 14:45:23","Spot","Transaction Spend","BTC","-0.00115020",""
"111222333","2023-11-13 14:45:25","Spot","Transaction Fee","BNB","-0.00021519",""
"111222333","2023-11-13 14:45:25","Spot","Transaction Buy","AGIX","279.00000000",""
"111222333","2023-11-13 14:45:25","Spot","Transaction Spend","BTC","-0.00190557",""
"111222333","2023-11-13 14:45:30","Spot","Transaction Buy","SXP","188.50000000",""
"111222333","2023-11-13 14:45:30","Spot","Transaction Fee","BNB","-0.00021785",""
"111222333","2023-11-13 14:45:30","Spot","Transaction Spend","BTC","-0.00191327",""
"111222333","2023-11-13 14:45:34","Spot","Transaction Buy","STRAX","63.10000000",""
"111222333","2023-11-13 14:45:34","Spot","Transaction Fee","BNB","-0.00003961",""
"111222333","2023-11-13 14:45:34","Spot","Transaction Buy","STRAX","14.20000000",""
"111222333","2023-11-13 14:45:34","Spot","Transaction Spend","BTC","-0.00035130",""
"111222333","2023-11-13 14:45:34","Spot","Transaction Fee","BNB","-0.00017603",""
"111222333","2023-11-13 14:45:34","Spot","Transaction Spend","BTC","-0.00156109",""
"111222333","2023-11-13 14:45:37","Spot","Transaction Spend","BTC","-0.00190836",""
"111222333","2023-11-13 14:45:37","Spot","Transaction Buy","ALGO","513.00000000",""
"111222333","2023-11-13 14:45:37","Spot","Transaction Fee","BNB","-0.00021699",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Spend","BTC","-0.00118357",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Buy","ENJ","62.10000000",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Fee","BNB","-0.00013413",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Buy","ENJ","19.00000000",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Spend","BTC","-0.00007958",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Buy","ENJ","150.20000000",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Fee","BNB","-0.00005545",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Fee","BNB","-0.00001696",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Spend","BTC","-0.00014972",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Spend","BTC","-0.00048934",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Fee","BNB","-0.00000901",""
"111222333","2023-11-13 14:45:39","Spot","Transaction Buy","ENJ","10.10000000",""
"111222333","2023-11-13 14:45:43","Spot","Transaction Spend","BTC","-0.00076041",""
"111222333","2023-11-13 14:45:43","Spot","Transaction Fee","BNB","-0.00008601",""
"111222333","2023-11-13 14:45:43","Spot","Transaction Buy","BAT","119.00000000",""
"111222333","2023-11-13 14:46:29","Spot","Transaction Buy","AXS","11.30000000",""
"111222333","2023-11-13 14:46:29","Spot","Transaction Spend","BTC","-0.00191648",""
"111222333","2023-11-13 14:46:29","Spot","Transaction Fee","BNB","-0.00021696",""
"111222333","2023-11-13 14:47:45","Spot","Transaction Fee","BNB","-0.00021630",""
"111222333","2023-11-13 14:47:45","Spot","Transaction Sold","ALGO","-513.00000000",""
"111222333","2023-11-13 14:47:45","Spot","Transaction Revenue","BTC","0.00191862",""
"111222333","2023-11-13 14:47:51","Spot","Transaction Revenue","BTC","0.00191893",""
"111222333","2023-11-13 14:47:51","Spot","Transaction Sold","SXP","-188.50000000",""
"111222333","2023-11-13 14:47:51","Spot","Transaction Fee","BNB","-0.00021630",""
"111222333","2023-11-13 14:58:52","Spot","Transaction Revenue","BTC","0.00140369",""
"111222333","2023-11-13 14:58:52","Spot","Transaction Revenue","BTC","0.00054209",""
"111222333","2023-11-13 14:58:52","Spot","Transaction Sold","MAGIC","-30.20000000",""
"111222333","2023-11-13 14:58:52","Spot","Transaction Sold","MAGIC","-78.20000000",""
"111222333","2023-11-13 14:58:52","Spot","Transaction Fee","BNB","-0.00006064",""
"111222333","2023-11-13 14:58:52","Spot","Transaction Fee","BNB","-0.00015723",""
"111222333","2023-11-13 14:58:53","Spot","Transaction Revenue","BTC","0.00194473",""
"111222333","2023-11-13 14:58:53","Spot","Transaction Sold","AXS","-11.30000000",""
"111222333","2023-11-13 14:58:53","Spot","Transaction Fee","BNB","-0.00021787",""
"111222333","2023-11-13 15:00:24","Spot","Transaction Sold","AGIX","-142.00000000",""
